SeniorCitizen,tenure,MonthlyCharges,TotalCharges,Churn,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,TotalSpend,TenureYears,AvgMonthlySpend
-0.4399164931309761,-0.7480798553183711,0.709198709151969,-0.4619498056152181,1.6638285090871447,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,-0.7783028450770454,-0.7480798553183708,0.709198709151969
-0.4399164931309761,0.3920903288424788,-1.3896509020578445,-0.5596492733945019,-0.6010234796064695,False,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,-0.7926317843651877,0.3920903288424787,-1.3896509020578445
-0.4399164931309761,-0.3001558543980371,0.9950277931805424,0.0353992021875482,1.6638285090871447,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,-0.5464689925587313,-0.300155854398037,0.9950277931805424
-0.4399164931309761,1.287938330683147,-1.505976692069473,-0.4663204551001476,-0.6010234796064695,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,-2.187127622615626,1.2879383306831464,-1.505976692069473
-0.4399164931309761,-0.4223169455581282,0.6759627691486465,-0.1802195057356428,1.6638285090871447,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,-0.5332783828726892,-0.4223169455581281,0.6759627691486465
-0.4399164931309761,-0.5444780367182194,-1.4976677070686424,-0.8367881839161713,-0.6010234796064695,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,0.5674494156675255,-0.5444780367182193,-1.4976677070686424
-0.4399164931309761,1.165777239523056,1.1429277261953277,1.645895241434898,1.6638285090871447,False,True,True,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False,1.084312199242157,1.1657772395230555,1.1429277261953277
-0.4399164931309761,-0.4223169455581282,0.7391110551549595,-0.1903956138798474,-0.6010234796064695,True,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,-0.5599423738541459,-0.4223169455581281,0.7391110551549596
2.273158691738958,1.5322605130033289,1.269224298207953,2.1277483101547325,1.6638285090871447,True,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False,1.6965897089686355,1.5322605130033287,1.269224298207953
-0.4399164931309761,-0.8295205827584318,0.5047976781315362,-0.5467801387999871,-0.6010234796064695,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,-0.6665249262893201,-0.8295205827584314,0.5047976781315362
-0.4399164931309761,-0.0558336720778549,-0.0253155649214562,-0.1638626811481034,-0.6010234796064695,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,True,False,True,False,-0.246443876895092,-0.05583367207785488,-0.0253155649214562
-0.4399164931309761,-0.8702409464784622,0.004596781081533001,-0.6912764596502339,-0.6010234796064695,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,-0.2518567110996945,-0.8702409464784618,0.0045967810815329985
-0.4399164931309761,1.450819785563268,-1.2965902700485417,-0.2630190320890305,-0.6010234796064695,True,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,-2.1286514221143618,1.4508197855632676,-1.2965902700485417
2.273158691738958,1.6137012404433897,0.8438042661654254,1.9577565339757288,-0.6010234796064695,False,True,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,1.1135560152526602,1.6137012404433893,0.8438042661654255
2.273158691738958,1.4100994218432377,1.7062769092516428,2.453714880578746,-0.6010234796064695,True,False,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,True,False,False,2.1577479552637087,1.4100994218432372,1.7062769092516428
-0.4399164931309761,1.1250568758030253,1.3356961782145975,1.745978699842325,-0.6010234796064695,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False,1.2546178564331802,1.125056875803025,1.3356961782145975
-0.4399164931309761,-1.2774445836787658,-0.655136627984418,-0.9875314431716454,1.6638285090871447,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0.5888992791552053,-1.2774445836787656,-0.655136627984418
2.273158691738958,-1.2774445836787658,0.2073360151017999,-0.9760750437641786,1.6638285090871447,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,-0.5126716756197639,-1.2774445836787656,0.20733601510179991
-0.4399164931309761,1.043616148362965,-0.4906187249679717,0.281634530492544,-0.6010234796064695,True,True,True,False,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,True,-0.7597863960122768,1.0436161483629647,-0.4906187249679717
2.273158691738958,0.5956921474426307,0.1923798421003046,0.4535467435664397,1.6638285090871447,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.13327770090093682,0.5956921474426305,0.1923798421003046
-0.4399164931309761,-1.2774445836787658,0.4964886931307055,-0.9722341699743922,1.6638285090871447,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,-0.8819844812668637,-1.2774445836787656,0.4964886931307055
-0.4399164931309761,-1.2774445836787658,-1.4727407520661506,-0.9983918449220768,-0.6010234796064695,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,1.633163074433211,-1.2774445836787656,-1.4727407520661506
-0.4399164931309761,-0.4223169455581282,-0.1914952649380693,-0.453495468480228,1.6638285090871447,True,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-0.16699934886426118,-0.4223169455581281,-0.1914952649380693
-0.4399164931309761,0.636412511162661,-0.146626745933584,0.2712818304499584,1.6638285090871447,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,True,True,False,False,-0.3411560929303,0.6364125111626608,-0.146626745933584
-0.4399164931309761,0.188488510242327,-1.4926823160681442,-0.6906583880059004,-0.6010234796064695,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,-0.5291620271017232,0.18848851024232693,-1.4926823160681444
-0.4399164931309761,-0.7888002190384015,-1.4893587220678115,-0.8953725462040654,-0.6010234796064695,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,0.926746740252983,-0.7888002190384013,-1.4893587220678115
-0.4399164931309761,0.4328106925625091,-1.2733251120462157,-0.5173555137322543,-0.6010234796064695,True,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,-0.7988707524070785,0.432810692562509,-1.2733251120462157
-0.4399164931309761,-1.073842765078614,-0.0452571289234499,-0.8534319703385798,-0.6010234796064695,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,True,-0.1992664368066476,-1.0738427650786138,-0.0452571289234499
-0.4399164931309761,1.572980876723359,-0.3593367619548479,0.7093401083713067,-0.6010234796064695,True,False,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,-0.8129894477951417,1.5729808767233586,-0.359336761954848
2.273158691738958,-1.2774445836787658,0.1491731200959855,-0.9768476333195956,1.6638285090871447,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,-0.4383846170125886,-1.2774445836787656,0.1491731200959855
-0.4399164931309761,1.6137012404433897,1.0083221691818711,2.013692017787909,-0.6010234796064695,False,True,True,True,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,True,False,True,False,1.3789929641501404,1.6137012404433893,1.0083221691818711
2.273158691738958,-1.073842765078614,0.3103674291120993,-0.8083568882768315,-0.6010234796064695,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,-0.5810854211157163,-1.0738427650786138,0.3103674291120993
-0.4399164931309761,-0.8295205827584318,-0.9725398550161476,-0.8165904855388453,-0.6010234796064695,True,True,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0.5587455718110783,-0.8295205827584314,-0.9725398550161476
-0.4399164931309761,-0.3001558543980371,0.2056742181016338,-0.2271708767176891,1.6638285090871447,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,-0.3095807656334684,-0.300155854398037,0.2056742181016338
-0.4399164931309761,-0.4630373092781585,0.4798707231290441,-0.2381637223919058,-0.6010234796064695,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,-0.47001681371856185,-0.46303730927815834,0.4798707231290441
-0.4399164931309761,-1.073842765078614,-0.5305018529719587,-0.8761461032678349,-0.6010234796064695,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,0.32172021468049555,-1.0738427650786138,-0.5305018529719587
-0.4399164931309761,-0.503757672998189,0.8055829351616044,-0.2037283022076123,1.6638285090871447,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,-0.6536056759055457,-0.5037576729981889,0.8055829351616044
-0.4399164931309761,-0.5851984004382497,1.151236711196158,-0.2379429825189296,1.6638285090871447,True,True,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,-0.921442763633089,-0.5851984004382496,1.151236711196158
-0.4399164931309761,0.4328106925625091,-0.3094828519498642,0.0716667633175445,-0.6010234796064695,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,-0.38178147582436534,0.432810692562509,-0.3094828519498642
-0.4399164931309761,0.107047782802266,-1.3082228490497043,-0.5881026430211392,-0.6010234796064695,False,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,True,False,False,-0.3878752923844779,0.10704778280226597,-1.3082228490497043
-0.4399164931309761,-1.2774445836787658,0.290425865110106,-0.9749713443992974,1.6638285090871447,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,-0.6187960450585855,-1.2774445836787656,0.290425865110106
2.273158691738958,-0.015113308357824602,0.9551446651765552,0.3041279235488229,-0.6010234796064695,True,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,True,False,-0.2622899997984621,-0.015113308357824594,0.9551446651765552
-0.4399164931309761,0.7992939660427824,-0.0286391589217885,0.4648927730374184,-0.6010234796064695,True,False,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,-0.2707442522717479,0.7992939660427821,-0.028639158921788498
-0.4399164931309761,-0.015113308357824602,0.0029349840813665006,-0.1196264106036649,-0.6010234796064695,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False,False,-0.24790144369391268,-0.015113308357824594,0.002934984081366499
-0.4399164931309761,1.6137012404433897,-0.031962752922121,1.0606034682383976,-0.6010234796064695,False,True,True,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,-0.2994265308985757,1.6137012404433893,-0.031962752922121
-0.4399164931309761,0.7585736023227521,-0.6750781919864113,-0.0443099659441714,-0.6010234796064695,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False,-0.7598652542858647,0.758573602322752,-0.6750781919864113
-0.4399164931309761,1.450819785563268,-1.4893587220678115,-0.4320616268142351,-0.6010234796064695,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,-2.4082754633919805,1.4508197855632676,-1.4893587220678117
2.273158691738958,-0.9924020376385532,-0.711637725990066,-0.8434545280800536,-0.6010234796064695,True,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,True,0.45825181183112146,-0.992402037638553,-0.711637725990066
-0.4399164931309761,0.6771328748826914,-0.5022513039691346,0.0565019340440768,-0.6010234796064695,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,False,-0.5878892983592912,0.6771328748826912,-0.5022513039691346
-0.4399164931309761,1.6137012404433897,0.6759627691486465,1.7100643225090906,-0.6010234796064695,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,0.842756703751189,1.6137012404433893,0.6759627691486465
-0.4399164931309761,-0.9516816739185228,1.0216165451832002,-0.6413892483576036,1.6638285090871447,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,-1.2199431259020403,-0.9516816739185225,1.0216165451832002
-0.4399164931309761,-0.1779947632379461,0.9169233341727344,0.1417075250129055,1.6638285090871447,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,-0.41103649280295323,-0.17799476323794605,0.9169233341727344
-0.4399164931309761,0.8807346934828431,0.8321716871642623,1.0529658686334196,-0.6010234796064695,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,0.48493895404163734,0.8807346934828427,0.8321716871642623
-0.4399164931309761,-0.8702409464784622,0.3253236021135945,-0.6433096852524969,1.6638285090871447,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,-0.5309181775111743,-0.8702409464784618,0.32532360211359457
-0.4399164931309761,0.7178532386027217,1.272547892208285,1.2677457650393011,-0.6010234796064695,False,True,True,True,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,False,False,False,True,0.6654879541836332,0.7178532386027214,1.272547892208285
-0.4399164931309761,1.4915401492832987,1.7029533152513108,2.605142433440447,-0.6010234796064695,False,True,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False,2.2917279987824344,1.4915401492832983,1.7029533152513108
-0.4399164931309761,-1.2774445836787658,0.1707764810981453,-0.9765606714847264,-0.6010234796064695,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,-0.4659769530666825,-1.2774445836787656,0.1707764810981453
-0.4399164931309761,1.450819785563268,1.0083221691818711,1.943165628372,-0.6010234796064695,True,True,True,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,1.2147843128171742,1.4508197855632676,1.0083221691818711
-0.4399164931309761,0.3106496014024181,-0.8146691400003657,-0.3169237090698284,-0.6010234796064695,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,-0.5008900823957521,0.31064960140241804,-0.8146691400003658
-0.4399164931309761,-0.0558336720778549,-1.2965902700485417,-0.6738380096851109,-0.6010234796064695,True,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,-0.1754761857937795,-0.05583367207785488,-1.2965902700485417
2.273158691738958,0.0256070553622053,1.3489905542159264,0.5223292879858362,-0.6010234796064695,False,False,True,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,-0.2133193769403906,0.025607055362205294,1.3489905542159264
2.273158691738958,0.9214550572028736,1.6231870592433366,1.770679491628366,-0.6010234796064695,True,True,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False,1.2475788261040697,0.9214550572028734,1.6231870592433366
-0.4399164931309761,1.450819785563268,-1.3547531650543558,-0.2726653645380922,-0.6010234796064695,True,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,-2.213020744913643,1.4508197855632676,-1.3547531650543558
-0.4399164931309761,-0.8295205827584318,-1.5076384890696393,-0.9199629680536184,-0.6010234796064695,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,1.002544334902561,-0.8295205827584314,-1.507638489069639
-0.4399164931309761,1.572980876723359,0.709198709151969,1.661722290327294,-0.6010234796064695,True,True,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,0.8675064819485301,1.5729808767233586,0.7091987091519689
-0.4399164931309761,0.3106496014024181,1.259253516206956,0.8062449126078759,-0.6010234796064695,True,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,True,0.14326202989316478,0.31064960140241804,1.259253516206956
-0.4399164931309761,1.287938330683147,0.9335413041743956,1.63295988487849,-0.6010234796064695,False,True,True,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,True,False,True,False,0.9542791328758197,1.2879383306831464,0.9335413041743956
-0.4399164931309761,0.8400143297628128,1.0963974101906755,1.2190505490607424,-0.6010234796064695,True,True,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,0.6729735726819277,0.8400143297628125,1.0963974101906755
2.273158691738958,-0.8295205827584318,0.6327560471443274,-0.5528063373322385,1.6638285090871447,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,True,-0.7726507174633702,-0.8295205827584314,0.6327560471443274
2.273158691738958,0.8400143297628128,-0.3427187919531867,0.2528059030818472,1.6638285090871447,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False,-0.5356961300856835,0.8400143297628125,-0.3427187919531867
-0.4399164931309761,1.6137012404433897,1.1030445981913404,2.1333771769156264,-0.6010234796064695,True,True,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,True,True,False,False,1.531820298363842,1.6137012404433893,1.1030445981913404
-0.4399164931309761,0.5549717837226003,-1.4893587220678115,-0.6069759021606078,-0.6010234796064695,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,-1.074266581933995,0.5549717837226001,-1.4893587220678115
-0.4399164931309761,0.3106496014024181,-1.3348116010523623,-0.5774409071563869,-0.6010234796064695,True,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True,-0.6624442579938538,0.31064960140241804,-1.3348116010523623
-0.4399164931309761,-0.8295205827584318,-0.4590445819648153,-0.73999374961609,-0.6010234796064695,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,0.1328641500866427,-0.8295205827584314,-0.4590445819648153
-0.4399164931309761,-0.9516816739185228,0.360221339117083,-0.7153591797919416,-0.6010234796064695,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-0.5906140058931808,-0.9516816739185225,0.360221339117083
-0.4399164931309761,0.7585736023227521,0.5313864301341941,0.8101078603849601,-0.6010234796064695,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,0.1551690912510949,0.758573602322752,0.5313864301341941
-0.4399164931309761,0.6771328748826914,0.852113251166256,0.9768768344185096,-0.6010234796064695,True,True,True,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,True,False,False,0.32903727109733727,0.6771328748826912,0.8521132511662559
2.273158691738958,0.3513699651224484,1.1645310871974868,0.8729745762085935,1.6638285090871447,True,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,0.161253570469031,0.3513699651224483,1.1645310871974868
-0.4399164931309761,0.9621754209229038,-0.1499503399339163,0.441847530298699,-0.6010234796064695,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,True,True,False,False,-0.3921107376934722,0.9621754209229035,-0.1499503399339163
-0.4399164931309761,-1.1552834925186748,-1.481049737066981,-0.9828296838772516,-0.6010234796064695,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,1.4628800689426524,-1.1552834925186746,-1.481049737066981
-0.4399164931309761,-0.503757672998189,-0.0203301739209576,-0.4447762434976666,-0.6010234796064695,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,True,False,False,True,-0.237617379556227,-0.5037576729981889,-0.0203301739209576
-0.4399164931309761,-0.2594354906780068,-1.479387940066815,-0.7893511852135773,-0.6010234796064695,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,0.13588243633890595,-0.25943549067800675,-1.479387940066815
-0.4399164931309761,-0.503757672998189,1.3656085242175875,-0.0186599927043322,1.6638285090871447,False,True,True,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,-0.9356741987822471,-0.5037576729981889,1.3656085242175875
-0.4399164931309761,-1.0331224013585836,0.3552359481165849,-0.79517871786015,1.6638285090871447,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,-0.6147960025994241,-1.0331224013585834,0.3552359481165849
-0.4399164931309761,-1.0331224013585836,0.9667772441777182,-0.7268155791994085,1.6638285090871447,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,-1.2464840311167182,-1.0331224013585834,0.9667772441777182
-0.4399164931309761,0.7585736023227521,1.1379423351948288,1.2168210763436824,-0.6010234796064695,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False,0.6152070197924038,0.758573602322752,1.1379423351948288
-0.4399164931309761,-1.1552834925186748,0.5164302571326989,-0.8642923720890108,-0.6010234796064695,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,-0.8443775287198481,-1.1552834925186746,0.5164302571326989
-0.4399164931309761,-1.2774445836787658,-1.502653098069141,-0.9987891766934336,-0.6010234796064695,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,1.671367847431187,-1.2774445836787656,-1.502653098069141
-0.4399164931309761,-0.2187151269579764,1.1961052302006432,0.2258756385787459,-0.6010234796064695,True,True,True,True,False,True,True,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,-0.5094182747072414,-0.21871512695797635,1.1961052302006432
-0.4399164931309761,-0.4223169455581282,1.1961052302006432,-0.082520037956359,1.6638285090871447,True,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,-0.7529054664831071,-0.4223169455581281,1.1961052302006432
-0.4399164931309761,-0.8295205827584318,-0.3659839499555125,-0.7210542685147285,-0.6010234796064695,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,0.05568175650551532,-0.8295205827584314,-0.3659839499555125
-0.4399164931309761,-1.196003856238705,-1.1221015850310987,-0.9654574558740214,1.6638285090871447,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,1.093949229756073,-1.1960038562387048,-1.1221015850310987
-0.4399164931309761,0.0663274190822356,-1.30157566104904,-0.6025169567264876,-0.6010234796064695,False,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,-0.33417235657399647,0.06632741908223558,-1.30157566104904
-0.4399164931309761,-0.3408762181180675,-0.2130986259402289,-0.4127910359034094,-0.6010234796064695,True,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,-0.17522937063684205,-0.3408762181180674,-0.2130986259402289
-0.4399164931309761,0.7585736023227521,0.5064594751317022,0.8654914945146991,1.6638285090871447,True,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0.13626342295487673,0.758573602322752,0.5064594751317022
2.273158691738958,-0.7480798553183711,-0.6119299059800987,-0.7104366806245714,-0.6010234796064695,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,0.20983637661824406,-0.7480798553183708,-0.6119299059800987
-0.4399164931309761,1.0843365120829949,1.6281724502438353,1.889238877403905,-0.6010234796064695,True,True,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,1.5173251985740241,1.0843365120829946,1.6281724502438353
-0.4399164931309761,-1.196003856238705,0.852113251166256,-0.8889048679258615,-0.6010234796064695,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,-1.266812030233256,-1.1960038562387048,0.8521132511662561
-0.4399164931309761,1.328658694403177,1.48027251722905,2.231959604186815,-0.6010234796064695,False,True,True,True,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,1.7185805907423675,1.3286586944031769,1.48027251722905
2.273158691738958,-1.1145631287986444,0.182409060099308,-0.8608929780451766,1.6638285090871447,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,-0.45112843679674475,-1.1145631287986442,0.182409060099308
-0.4399164931309761,1.0843365120829949,0.8487896571659235,1.2856477687376742,-0.6010234796064695,False,True,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,0.6723577595952713,1.0843365120829946,0.8487896571659235
-0.4399164931309761,1.6137012404433897,0.0162293600826957,0.9699014544324606,-0.6010234796064695,True,True,True,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,True,False,False,-0.2216722731407291,1.6137012404433893,0.0162293600826957
-0.4399164931309761,1.206497603243086,1.17616366619865,1.766529582016413,1.6638285090871447,False,True,True,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False,1.170936768760339,1.2064976032430856,1.17616366619865
-0.4399164931309761,-0.1779947632379461,0.988380605179878,0.1666511306592206,1.6638285090871447,True,False,False,True,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False,False,-0.4237533188304054,-0.17799476323794605,0.988380605179878
-0.4399164931309761,-1.196003856238705,-0.1366559639325873,-0.9204927437487614,-0.6010234796064695,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,-0.08444422746082285,-1.1960038562387048,-0.1366559639325873
-0.4399164931309761,-0.5444780367182194,-1.3514295710540236,-0.8135222013044755,-0.6010234796064695,True,False,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,0.4878396973732496,-0.5444780367182193,-1.3514295710540236
-0.4399164931309761,-1.2774445836787658,-1.504314895069307,-0.9988112506807314,-0.6010234796064695,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,1.6734903348199635,-1.2774445836787656,-1.504314895069307
